"X","Y","sighting_id","species","number_sighted","latitude","longitude","year","month"
-124.066,44.83038,205321,"Grey",1,44.83038,-124.066,2024,"Aug"
-124.965,48.46717,205325,"Humpback Whale",2,48.46717,-124.965,2024,"Aug"
-123.833,48.24085,205389,"Humpback Whale",1,48.24085,-123.833,2024,"Aug"
-122.647,48.09208,205394,"Gray Whale",1,48.09208,-122.647,2024,"Aug"
-122.701,48.49885,205409,"Minke Whale",1,48.49885,-122.701,2024,"Aug"
-121.903,36.68224,205458,"Humpback Whale",10,36.68224,-121.903,2024,"Aug"
-122.626,37.87568,205464,"Humpback Whale",6,37.87568,-122.626,2024,"Aug"
-122.003,36.67347,205465,"Humpback Whale",20,36.67347,-122.003,2024,"Aug"
-122.583,37.84335,205467,"Humpback Whale",1,37.84335,-122.583,2024,"Aug"
-122.649,48.59691,205468,"Humpback Whale",1,48.59691,-122.649,2024,"Aug"
-122.649,48.59691,205469,"Humpback Whale",1,48.59691,-122.649,2024,"Aug"
-122.451,37.8318,205482,"Humpback Whale",1,37.8318,-122.451,2024,"Aug"
-122.681,48.66333,205484,"Grey",1,48.66333,-122.681,2024,"Aug"
-124.296,48.34473,205487,"Humpback Whale",2,48.34473,-124.296,2024,"Aug"
-122.776,48.71695,205489,"Gray Whale",1,48.71695,-122.776,2024,"Aug"
-124.842,49.78359,205498,"Humpback Whale",2,49.78359,-124.842,2024,"Aug"
-122.509,37.80273,205501,"Humpback Whale",1,37.80273,-122.509,2024,"Aug"
-123.519,49.07402,205512,"Humpback Whale",2,49.07402,-123.519,2024,"Aug"
-122.664,47.96714,205516,"Humpback Whale",1,47.96714,-122.664,2024,"Aug"
-122.663,48.10075,205517,"Gray Whale",1,48.10075,-122.663,2024,"Aug"
-122.663,48.10075,205518,"Gray Whale",2,48.10075,-122.663,2024,"Aug"
-122.697,48.13678,205524,"Humpback Whale",2,48.13678,-122.697,2024,"Aug"
-124.777,49.74475,205534,"Humpback Whale",3,49.74475,-124.777,2024,"Aug"
-124.777,49.74475,205535,"Humpback Whale",3,49.74475,-124.777,2024,"Aug"
-122.501,37.80486,205583,"Humpback Whale",2,37.80486,-122.501,2024,"Aug"
-122.486,37.81874,205584,"Humpback Whale",1,37.81874,-122.486,2024,"Aug"
-122.031,36.65728,205585,"Humpback Whale",20,36.65728,-122.031,2024,"Aug"
-122.032,36.65649,205586,"Humpback Whale",10,36.65649,-122.032,2024,"Aug"
-123.236,48.9065,205603,"Humpback Whale",1,48.9065,-123.236,2024,"Aug"
-125.089,50.00796,205604,"Humpback Whale",1,50.00796,-125.089,2024,"Aug"
-123.48,49.08901,205609,"Humpback Whale",2,49.08901,-123.48,2024,"Aug"
-124.066,46.35662,205626,"Humpback Whale",1,46.35662,-124.066,2024,"Aug"
-122.523,37.80651,205695,"Humpback Whale",3,37.80651,-122.523,2024,"Aug"
-122.52,37.80902,205696,"Humpback Whale",1,37.80902,-122.52,2024,"Aug"
-122.571,37.80988,205699,"Humpback Whale",1,37.80988,-122.571,2024,"Aug"
-123.305,48.87669,205700,"Humpback Whale",1,48.87669,-123.305,2024,"Aug"
-120.082,34.10953,205708,"Blue Whale",15,34.10953,-120.082,2024,"Aug"
-120.09,34.10752,205711,"Humpback Whale",2,34.10752,-120.09,2024,"Aug"
-123.29,48.3666,205713,"Humpback Whale",1,48.3666,-123.29,2024,"Aug"
-126.905,50.8073,205738,"Humpback Whale",2,50.8073,-126.905,2024,"Aug"
-123.365,49.23219,205774,"Gray Whale",1,49.23219,-123.365,2024,"Aug"
-119.705,34.34128,205775,"Minke Whale",1,34.34128,-119.705,2024,"Aug"
-124.111,49.44034,205783,"Humpback Whale",2,49.44034,-124.111,2024,"Aug"
-120.035,34.13396,205784,"Blue Whale",18,34.13396,-120.035,2024,"Aug"
-123.554,49.0973,205787,"Humpback Whale",1,49.0973,-123.554,2024,"Aug"
-123.938,49.75621,205792,"Humpback Whale",2,49.75621,-123.938,2024,"Aug"
-122.478,37.82154,205795,"Humpback Whale",1,37.82154,-122.478,2024,"Aug"
-123.32,49.39184,205803,"Humpback Whale",3,49.39184,-123.32,2024,"Aug"
-123.135,48.49258,205824,"Humpback Whale",1,48.49258,-123.135,2024,"Aug"
-123.157,48.51188,205825,"Humpback Whale",1,48.51188,-123.157,2024,"Aug"
-119.375,34.15007,205833,"Humpback Whale",1,34.15007,-119.375,2024,"Aug"
-122.534,37.78312,205837,"Humpback Whale",3,37.78312,-122.534,2024,"Aug"
-122.527,37.8051,205838,"Humpback Whale",1,37.8051,-122.527,2024,"Aug"
-119.732,34.35953,205839,"Minke Whale",2,34.35953,-119.732,2024,"Aug"
-123.176,48.54772,205848,"Humpback Whale",1,48.54772,-123.176,2024,"Aug"
-122.787,48.16303,205849,"Humpback Whale",1,48.16303,-122.787,2024,"Aug"
-122.455,37.8122,205852,"Humpback Whale",1,37.8122,-122.455,2024,"Aug"
-129.019,50.09164,205854,"Finback Whale",2,50.09164,-129.019,2024,"Aug"
-123.825,48.34439,205903,"Humpback Whale",20,48.34439,-123.825,2024,"Jul"
-122.483,37.82224,205904,"Humpback Whale",1,37.82224,-122.483,2024,"Aug"
-123.821,49.20238,205906,"Humpback Whale",3,49.20238,-123.821,2024,"Aug"
-124.977,49.7755,205919,"Humpback Whale",2,49.7755,-124.977,2024,"Aug"
-122.523,37.77806,205933,"Humpback Whale",1,37.77806,-122.523,2024,"Aug"
-122.536,37.77131,205935,"Humpback Whale",1,37.77131,-122.536,2024,"Aug"
-127.145,49.34921,205937,"Humpback Whale",4,49.34921,-127.145,2024,"Aug"
-124.533,49.76901,205939,"Humpback Whale",1,49.76901,-124.533,2024,"Aug"
-124.976,50.23004,205944,"Humpback Whale",2,50.23004,-124.976,2024,"Aug"
-124.186,49.66162,205948,"Humpback Whale",3,49.66162,-124.186,2024,"Aug"
-124.922,48.56833,205955,"Humpback Whale",6,48.56833,-124.922,2024,"Aug"
-124.977,49.77565,205956,"Humpback Whale",1,49.77565,-124.977,2024,"Aug"
-122.476,37.82458,205957,"Humpback Whale",1,37.82458,-122.476,2024,"Aug"
-126.709,50.58745,205959,"Humpback Whale",1,50.58745,-126.709,2024,"Aug"
-122.502,37.67965,206009,"Humpback Whale",5,37.67965,-122.502,2024,"Aug"
-123.233,48.60867,206030,"Humpback Whale",2,48.60867,-123.233,2024,"Aug"
-123.243,48.60042,206037,"Humpback Whale",2,48.60042,-123.243,2024,"Aug"
-126.764,50.63067,206044,"Humpback Whale",1,50.63067,-126.764,2024,"Aug"
-126.838,50.64265,206045,"Humpback Whale",1,50.64265,-126.838,2024,"Aug"
-126.696,50.56965,206048,"Humpback Whale",1,50.56965,-126.696,2024,"Aug"
-126.684,50.55035,206051,"Humpback Whale",2,50.55035,-126.684,2024,"Aug"
-124.674,49.61257,206063,"Humpback Whale",2,49.61257,-124.674,2024,"Aug"
-124.975,49.77475,206065,"Humpback Whale",1,49.77475,-124.975,2024,"Aug"
-126.686,50.58879,206087,"Humpback Whale",1,50.58879,-126.686,2024,"Aug"
-126.691,50.59075,206088,"Humpback Whale",1,50.59075,-126.691,2024,"Aug"
-123.892,49.46711,206092,"Humpback Whale",1,49.46711,-123.892,2024,"Aug"
-127.557,50.87505,206101,"Humpback Whale",1,50.87505,-127.557,2024,"Aug"
-124.644,49.89385,206108,"Humpback Whale",2,49.89385,-124.644,2024,"Aug"
-123.406,48.46486,206118,"Humpback Whale",1,48.46486,-123.406,2024,"Aug"
-122.528,37.79976,206119,"Humpback Whale",1,37.79976,-122.528,2024,"Aug"
-122.527,37.80977,206120,"Humpback Whale",1,37.80977,-122.527,2024,"Aug"
-122.728,48.64459,206121,"Humpback Whale",2,48.64459,-122.728,2024,"Aug"
-122.742,48.61357,206124,"Humpback Whale",2,48.61357,-122.742,2024,"Aug"
-122.5,37.66949,206145,"Humpback Whale",6,37.66949,-122.5,2024,"Aug"
-119.364,34.18207,206182,"Minke Whale",1,34.18207,-119.364,2024,"Aug"
-129.231,50.66391,206191,"Humpback Whale",3,50.66391,-129.231,2024,"Aug"
-120.085,34.14067,206198,"Blue Whale",3,34.14067,-120.085,2024,"Aug"
-120.098,34.13642,206200,"Blue Whale",4,34.13642,-120.098,2024,"Aug"
-120.088,34.11193,206203,"Blue Whale",2,34.11193,-120.088,2024,"Aug"
-120.168,34.30191,206276,"Humpback Whale",1,34.30191,-120.168,2024,"Aug"
-123.334,49.37219,206323,"Humpback Whale",1,49.37219,-123.334,2024,"Aug"
-124.066,44.8303,206347,"Gray Whale",1,44.8303,-124.066,2024,"Aug"
-119.386,34.18218,206364,"Humpback Whale",1,34.18218,-119.386,2024,"Aug"
-120.04,34.11088,206368,"Blue Whale",9,34.11088,-120.04,2024,"Aug"
-119.651,34.36798,206369,"Minke Whale",1,34.36798,-119.651,2024,"Aug"
-119.483,34.24801,206407,"Humpback Whale",1,34.24801,-119.483,2024,"Aug"
-125.069,50.09762,206423,"Humpback Whale",3,50.09762,-125.069,2024,"Aug"
-122.514,37.65318,206427,"Humpback Whale",5,37.65318,-122.514,2024,"Aug"
-119.372,34.16179,206432,"Humpback Whale",1,34.16179,-119.372,2024,"Aug"
-125.096,50.0622,206445,"Humpback Whale",1,50.0622,-125.096,2024,"Aug"
-125.078,50.28235,206483,"Humpback Whale",2,50.28235,-125.078,2024,"Aug"
-124.447,49.44792,206503,"Humpback Whale",1,49.44792,-124.447,2024,"Aug"
-122.837,48.17277,206506,"Minke Whale",1,48.17277,-122.837,2024,"Aug"
-119.683,34.38571,206509,"Humpback Whale",1,34.38571,-119.683,2024,"Aug"
-119.569,34.27107,206510,"Minke Whale",1,34.27107,-119.569,2024,"Aug"
-119.55,34.26794,206511,"Humpback Whale",1,34.26794,-119.55,2024,"Aug"
-119.55,34.26864,206512,"Minke Whale",1,34.26864,-119.55,2024,"Aug"
-119.547,34.27778,206513,"Minke Whale",1,34.27778,-119.547,2024,"Aug"
-124.407,48.57323,206556,"Gray Whale",1,48.57323,-124.407,2024,"Aug"
-122.744,48.53149,206558,"Humpback Whale",1,48.53149,-122.744,2024,"Aug"
-124.012,49.23647,206559,"Humpback Whale",2,49.23647,-124.012,2024,"Aug"
-123.523,49.28905,206593,"Humpback Whale",2,49.28905,-123.523,2024,"Aug"
-123.443,49.18511,206614,"Humpback Whale",3,49.18511,-123.443,2024,"Aug"
-123.653,49.20419,206617,"Humpback Whale",1,49.20419,-123.653,2024,"Aug"
-121.995,36.64875,206670,"Humpback Whale",18,36.64875,-121.995,2024,"Aug"
-122.5,37.64627,206678,"Humpback Whale",6,37.64627,-122.5,2024,"Aug"
-122.507,37.6954,206680,"Humpback Whale",1,37.6954,-122.507,2024,"Aug"
-122.358,36.89866,206681,"Humpback Whale",12,36.89866,-122.358,2024,"Aug"
-122.173,36.4708,206684,"Humpback Whale",2,36.4708,-122.173,2024,"Aug"
-119.609,34.29762,206685,"Minke Whale",3,34.29762,-119.609,2024,"Aug"
-122.221,36.42611,206690,"Humpback Whale",2,36.42611,-122.221,2024,"Aug"
-122.194,36.45018,206691,"Humpback Whale",1,36.45018,-122.194,2024,"Aug"
-122.417,36.91226,206693,"Humpback Whale",14,36.91226,-122.417,2024,"Aug"
-122.238,36.41928,206694,"Fin Whale",2,36.41928,-122.238,2024,"Aug"
-125.063,50.00621,206695,"Humpback Whale",1,50.00621,-125.063,2024,"Aug"
-122.259,36.41098,206696,"Humpback Whale",2,36.41098,-122.259,2024,"Aug"
-122.384,37.82154,206699,"Humpback Whale",2,37.82154,-122.384,2024,"Aug"
-119.492,34.16057,206700,"Humpback Whale",2,34.16057,-119.492,2024,"Aug"
-122.293,36.35473,206701,"Humpback Whale",3,36.35473,-122.293,2024,"Aug"
-122.287,36.33254,206702,"Humpback Whale",4,36.33254,-122.287,2024,"Aug"
-122.288,36.32402,206703,"Humpback Whale",4,36.32402,-122.288,2024,"Aug"
-122.378,36.78604,206704,"Fin Whale",1,36.78604,-122.378,2024,"Aug"
-122.297,36.35342,206705,"Humpback Whale",2,36.35342,-122.297,2024,"Aug"
-122.376,36.78145,206706,"Blue Whale",2,36.78145,-122.376,2024,"Aug"
-122.274,36.44391,206709,"Humpback Whale",2,36.44391,-122.274,2024,"Aug"
-122.693,37.74636,206713,"Humpback Whale",1,37.74636,-122.693,2024,"Aug"
-122.189,36.85399,206714,"Minke Whale",1,36.85399,-122.189,2024,"Aug"
-124.968,48.47587,206715,"Humpback Whale",2,48.47587,-124.968,2024,"Aug"
-124.861,48.48497,206716,"Humpback Whale",2,48.48497,-124.861,2024,"Aug"
-122.188,36.85424,206717,"Blue Whale",1,36.85424,-122.188,2024,"Aug"
-122.131,36.66404,206725,"Humpback Whale",2,36.66404,-122.131,2024,"Aug"
-119.383,34.21057,206734,"Humpback Whale",3,34.21057,-119.383,2024,"Aug"
-122.849,37.73438,206799,"Humpback Whale",1,37.73438,-122.849,2024,"Aug"
-123.058,37.6575,206813,"Fin Whale",1,37.6575,-123.058,2024,"Aug"
-122.711,37.75678,206814,"Humpback Whale",17,37.75678,-122.711,2024,"Aug"
-123.37,49.19548,206896,"Humpback Whale",2,49.19548,-123.37,2024,"Aug"
-121.947,36.66854,206900,"Humpback Whale",9,36.66854,-121.947,2024,"Aug"
-121.851,36.79814,206902,"Humpback Whale",1,36.79814,-121.851,2024,"Aug"
-121.859,36.7962,206903,"Humpback Whale",3,36.7962,-121.859,2024,"Aug"
-122.833,48.18487,206905,"Minke Whale",1,48.18487,-122.833,2024,"Aug"
-122.992,48.15144,206909,"Minke Whale",1,48.15144,-122.992,2024,"Aug"
-121.921,36.78777,206911,"Humpback Whale",1,36.78777,-121.921,2024,"Aug"
-129.345,51.02336,206912,"Humpback Whale",2,51.02336,-129.345,2024,"Aug"
-121.926,36.79674,206913,"Humpback Whale",1,36.79674,-121.926,2024,"Aug"
-121.848,36.78503,206916,"Humpback Whale",2,36.78503,-121.848,2024,"Aug"
-121.8,36.80025,206918,"Humpback Whale",2,36.80025,-121.8,2024,"Aug"
-123.552,48.29612,206923,"Humpback Whale",1,48.29612,-123.552,2024,"Aug"
-119.534,33.97973,206925,"Blue Whale",1,33.97973,-119.534,2024,"Aug"
-124.065,44.83005,206976,"Gray Whale",1,44.83005,-124.065,2024,"Aug"
-121.835,36.80062,206987,"Humpback Whale",2,36.80062,-121.835,2024,"Aug"
-121.846,36.79902,206989,"Humpback Whale",2,36.79902,-121.846,2024,"Aug"
-121.854,36.79706,206990,"Humpback Whale",2,36.79706,-121.854,2024,"Aug"
-121.908,36.79765,206993,"Humpback Whale",1,36.79765,-121.908,2024,"Aug"
-121.991,36.7729,206996,"Humpback Whale",1,36.7729,-121.991,2024,"Aug"
-121.962,36.83338,206997,"Humpback Whale",1,36.83338,-121.962,2024,"Aug"
-121.891,36.82213,207005,"Humpback Whale",1,36.82213,-121.891,2024,"Aug"
-121.883,36.81586,207006,"Humpback Whale",1,36.81586,-121.883,2024,"Aug"
-121.845,49.57045,207008,"Humpback Whale",1,49.57045,-121.845,2024,"Aug"
-121.845,49.57045,207009,"Humpback Whale",1,49.57045,-121.845,2024,"Aug"
-125.158,50.07464,207068,"Humpback Whale",3,50.07464,-125.158,2024,"Aug"
-122.499,37.64378,207107,"Humpback Whale",1,37.64378,-122.499,2024,"Aug"
-129.301,50.84219,207111,"Humpback Whale",1,50.84219,-129.301,2024,"Aug"
-129.18,50.63361,207112,"Humpback Whale",1,50.63361,-129.18,2024,"Aug"
-128.983,50.43109,207114,"Humpback Whale",2,50.43109,-128.983,2024,"Aug"
-128.867,50.30846,207125,"Humpback Whale",1,50.30846,-128.867,2024,"Aug"
-122.5,37.65835,207140,"Humpback Whale",1,37.65835,-122.5,2024,"Aug"
-122.498,37.64861,207141,"Humpback Whale",2,37.64861,-122.498,2024,"Aug"
-124.002,49.54132,207190,"Humpback Whale",2,49.54132,-124.002,2024,"Aug"
-128.411,50.25883,207191,"Humpback Whale",1,50.25883,-128.411,2024,"Aug"
-123.157,48.51175,207211,"Minke Whale",1,48.51175,-123.157,2024,"Aug"
-129.35,50.37383,207215,"Humpback Whale",3,50.37383,-129.35,2024,"Aug"
-129.35,50.37383,207216,"Humpback Whale",3,50.37383,-129.35,2024,"Aug"
-129.35,50.37383,207218,"Humpback Whale",3,50.37383,-129.35,2024,"Aug"
-129.421,50.45784,207220,"Humpback Whale",2,50.45784,-129.421,2024,"Aug"
-119.977,34.33206,207233,"Humpback Whale",2,34.33206,-119.977,2024,"Aug"
-125.112,47.83808,207234,"Humpback Whale",12,47.83808,-125.112,2024,"Aug"
-119.974,34.34687,207237,"Humpback Whale",1,34.34687,-119.974,2024,"Aug"
-122.98,48.41433,207242,"Minke Whale",1,48.41433,-122.98,2024,"Aug"
-122.511,37.60613,207259,"Humpback Whale",5,37.60613,-122.511,2024,"Aug"
-122.511,37.60441,207263,"Humpback Whale",2,37.60441,-122.511,2024,"Aug"
-124.07,46.25689,207306,"Humpback Whale",1,46.25689,-124.07,2024,"Aug"
-125.279,50.03511,207312,"Humpback Whale",20,50.03511,-125.279,2024,"Aug"
-129.102,50.86692,207317,"Humpback Whale",20,50.86692,-129.102,2024,"Aug"
-129.102,50.86692,207318,"Humpback Whale",20,50.86692,-129.102,2024,"Aug"
-121.916,36.74014,207345,"Humpback Whale",2,36.74014,-121.916,2024,"Aug"
-121.925,36.7341,207347,"Humpback Whale",5,36.7341,-121.925,2024,"Aug"
-121.936,36.716,207349,"Humpback Whale",1,36.716,-121.936,2024,"Aug"
-122.506,37.63425,207351,"Humpback Whale",1,37.63425,-122.506,2024,"Aug"
-121.955,36.69116,207352,"Humpback Whale",2,36.69116,-121.955,2024,"Aug"
-121.955,36.69093,207353,"Humpback Whale",1,36.69093,-121.955,2024,"Aug"
-122.509,37.60922,207355,"Humpback Whale",4,37.60922,-122.509,2024,"Aug"
-122.51,37.60702,207356,"Humpback Whale",3,37.60702,-122.51,2024,"Aug"
-127.205,49.43377,207358,"Humpback Whale",6,49.43377,-127.205,2024,"Aug"
-121.956,36.69024,207362,"Humpback Whale",1,36.69024,-121.956,2024,"Aug"
-123.561,49.27823,207363,"Humpback Whale",2,49.27823,-123.561,2024,"Aug"
-119.755,34.33536,207366,"Minke Whale",1,34.33536,-119.755,2024,"Aug"
-121.967,36.68455,207367,"Humpback Whale",1,36.68455,-121.967,2024,"Aug"
-123.749,49.22816,207368,"Humpback Whale",1,49.22816,-123.749,2024,"Aug"
-122.01,36.67401,207370,"Humpback Whale",2,36.67401,-122.01,2024,"Aug"
-119.75,34.33365,207376,"Humpback Whale",1,34.33365,-119.75,2024,"Aug"
-119.958,34.36431,207378,"Humpback Whale",1,34.36431,-119.958,2024,"Aug"
-122.066,36.57506,207380,"Humpback Whale",4,36.57506,-122.066,2024,"Aug"
-119.975,34.36777,207381,"Humpback Whale",1,34.36777,-119.975,2024,"Aug"
-120.014,34.35897,207384,"Humpback Whale",2,34.35897,-120.014,2024,"Aug"
-122.049,36.53307,207386,"Blue Whale",1,36.53307,-122.049,2024,"Aug"
-122.048,36.53221,207387,"Humpback Whale",1,36.53221,-122.048,2024,"Aug"
-119.948,34.36196,207390,"Humpback Whale",1,34.36196,-119.948,2024,"Aug"
-125.497,48.60567,207391,"Humpback Whale",1,48.60567,-125.497,2024,"Aug"
-122.002,36.51331,207392,"Humpback Whale",1,36.51331,-122.002,2024,"Aug"
-122.005,36.51951,207393,"Humpback Whale",2,36.51951,-122.005,2024,"Aug"
-122.01,36.54365,207398,"Humpback Whale",2,36.54365,-122.01,2024,"Aug"
-121.925,36.73407,207404,"Humpback Whale",2,36.73407,-121.925,2024,"Aug"
-126.703,50.58741,207408,"Humpback Whale",1,50.58741,-126.703,2024,"Aug"
-126.691,50.5731,207412,"Humpback Whale",1,50.5731,-126.691,2024,"Aug"
-122.685,37.79529,207461,"Humpback Whale",1,37.79529,-122.685,2024,"Aug"
-122.689,37.77983,207462,"Humpback Whale",2,37.77983,-122.689,2024,"Aug"
-119.842,34.30759,207475,"Humpback Whale",3,34.30759,-119.842,2024,"Aug"
-119.838,34.30066,207477,"Humpback Whale",1,34.30066,-119.838,2024,"Aug"
-119.847,34.32465,207484,"Humpback Whale",1,34.32465,-119.847,2024,"Aug"
-126.729,50.58758,207523,"Humpback Whale",1,50.58758,-126.729,2024,"Aug"
-122.51,37.6435,207524,"Humpback Whale",1,37.6435,-122.51,2024,"Aug"
-122.508,37.64331,207527,"Humpback Whale",4,37.64331,-122.508,2024,"Aug"
-122.51,37.68352,207529,"Humpback Whale",1,37.68352,-122.51,2024,"Aug"
-123.002,37.62279,207595,"Blue Whale",40,37.62279,-123.002,2024,"Aug"
-122.999,37.62433,207596,"Fin Whale",15,37.62433,-122.999,2024,"Aug"
-122.996,37.6256,207597,"Humpback Whale",8,37.6256,-122.996,2024,"Aug"
-122.639,37.77573,207598,"Humpback Whale",1,37.77573,-122.639,2024,"Aug"
-122.665,37.76787,207599,"Humpback Whale",1,37.76787,-122.665,2024,"Aug"
-122.69,37.76203,207600,"Humpback Whale",3,37.76203,-122.69,2024,"Aug"
-122.701,37.75943,207601,"Humpback Whale",3,37.75943,-122.701,2024,"Aug"
-122.723,37.75411,207602,"Humpback Whale",7,37.75411,-122.723,2024,"Aug"
-122.726,37.75373,207603,"Humpback Whale",5,37.75373,-122.726,2024,"Aug"
-122.743,37.74764,207604,"Humpback Whale",9,37.74764,-122.743,2024,"Aug"
-122.748,37.74764,207605,"Humpback Whale",12,37.74764,-122.748,2024,"Aug"
-121.891,36.7617,207607,"Humpback Whale",3,36.7617,-121.891,2024,"Aug"
-122.753,37.74626,207608,"Humpback Whale",10,37.74626,-122.753,2024,"Aug"
-122.76,37.73572,207609,"Humpback Whale",15,37.73572,-122.76,2024,"Aug"
-126.583,48.9132,207610,"Grey",5,48.9132,-126.583,2024,"Aug"
-127.612,49.43198,207613,"Minke Whale",4,49.43198,-127.612,2024,"Aug"
-122.747,37.73169,207615,"Humpback Whale",13,37.73169,-122.747,2024,"Aug"
-122.54,37.70335,207633,"Humpback Whale",3,37.70335,-122.54,2024,"Aug"
-123.057,48.37602,207636,"Gray Whale",1,48.37602,-123.057,2024,"Aug"
-123.061,48.37602,207637,"Minke Whale",1,48.37602,-123.061,2024,"Aug"
-121.903,36.77731,207638,"Humpback Whale",1,36.77731,-121.903,2024,"Aug"
-123.07,48.33117,207641,"Minke Whale",1,48.33117,-123.07,2024,"Aug"
-123.513,49.35087,207655,"Humpback Whale",3,49.35087,-123.513,2024,"Aug"
-122.758,48.57062,207660,"Humpback Whale",2,48.57062,-122.758,2024,"Aug"
-123.662,49.3971,207661,"Humpback Whale",2,49.3971,-123.662,2024,"Aug"
-122.795,48.5989,207667,"Humpback Whale",2,48.5989,-122.795,2024,"Aug"
-123.299,49.37853,207669,"Humpback Whale",2,49.37853,-123.299,2024,"Aug"
-124.433,49.49799,207671,"Humpback Whale",2,49.49799,-124.433,2024,"Aug"
-124.711,49.76909,207673,"Humpback Whale",1,49.76909,-124.711,2024,"Aug"
-124.711,49.76909,207674,"Humpback Whale",1,49.76909,-124.711,2024,"Aug"
-124.453,49.50869,207679,"Humpback Whale",2,49.50869,-124.453,2024,"Aug"
-121.923,36.79519,207716,"Humpback Whale",1,36.79519,-121.923,2024,"Aug"
-121.914,36.80579,207720,"Humpback Whale",1,36.80579,-121.914,2024,"Aug"
-119.875,34.25524,207726,"Humpback Whale",1,34.25524,-119.875,2024,"Aug"
-120.918,35.26192,207757,"Humpback Whale",3,35.26192,-120.918,2024,"Aug"
-124.202,49.30982,207759,"Humpback Whale",1,49.30982,-124.202,2024,"Aug"
-120.949,35.20788,207888,"Humpback Whale",2,35.20788,-120.949,2024,"Aug"
-120.882,35.17404,207890,"Humpback Whale",1,35.17404,-120.882,2024,"Aug"
-122.667,37.77268,207897,"Humpback Whale",7,37.77268,-122.667,2024,"Aug"
-122.554,37.8278,207898,"Humpback Whale",1,37.8278,-122.554,2024,"Aug"
-122.932,37.8227,207899,"Humpback Whale",1,37.8227,-122.932,2024,"Aug"
-122.933,37.8105,207900,"Humpback Whale",3,37.8105,-122.933,2024,"Aug"
-122.978,37.6936,207901,"Humpback Whale",2,37.6936,-122.978,2024,"Aug"
-122.924,37.7074,207902,"Humpback Whale",1,37.7074,-122.924,2024,"Aug"
-122.78,37.7417,207903,"Humpback Whale",1,37.7417,-122.78,2024,"Aug"
-122.632,37.7456,207904,"Humpback Whale",2,37.7456,-122.632,2024,"Aug"
-122.517,37.7893,207905,"Humpback Whale",1,37.7893,-122.517,2024,"Aug"
-122.821,37.7726,207909,"Humpback Whale",2,37.7726,-122.821,2024,"Aug"
-122.846,37.7702,207910,"Humpback Whale",10,37.7702,-122.846,2024,"Aug"
-122.795,37.8179,207911,"Humpback Whale",1,37.8179,-122.795,2024,"Jul"
-122.864,37.7643,207912,"Humpback Whale",2,37.7643,-122.864,2024,"Aug"
-122.989,37.711,207913,"Humpback Whale",1,37.711,-122.989,2024,"Aug"
-122.885,37.7828,207914,"Humpback Whale",1,37.7828,-122.885,2024,"Jul"
-123.013,37.6853,207915,"Humpback Whale",3,37.6853,-123.013,2024,"Aug"
-123.079,37.65,207916,"Fin Whale",2,37.65,-123.079,2024,"Aug"
-122.965,37.6575,207917,"Humpback Whale",2,37.6575,-122.965,2024,"Aug"
-123.003,37.7059,207918,"Humpback Whale",3,37.7059,-123.003,2024,"Jul"
-122.69,37.7489,207919,"Humpback Whale",1,37.7489,-122.69,2024,"Aug"
-122.66,37.7491,207920,"Humpback Whale",1,37.7491,-122.66,2024,"Aug"
-123.034,37.6866,207921,"Blue Whale",8,37.6866,-123.034,2024,"Jul"
-122.667,37.8148,207922,"Humpback Whale",1,37.8148,-122.667,2024,"Aug"
-122.697,37.7998,207923,"Humpback Whale",4,37.7998,-122.697,2024,"Aug"
-122.687,37.7843,207924,"Humpback Whale",1,37.7843,-122.687,2024,"Aug"
-123.034,37.6866,207925,"Humpback Whale",6,37.6866,-123.034,2024,"Jul"
-122.741,37.7711,207926,"Humpback Whale",3,37.7711,-122.741,2024,"Aug"
-122.974,37.6073,207927,"Blue Whale",1,37.6073,-122.974,2024,"Jul"
-122.814,37.655,207928,"Humpback Whale",1,37.655,-122.814,2024,"Jul"
-122.767,37.7678,207929,"Humpback Whale",1,37.7678,-122.767,2024,"Aug"
-122.776,37.7689,207930,"Humpback Whale",12,37.7689,-122.776,2024,"Aug"
-122.72,37.691,207931,"Humpback Whale",1,37.691,-122.72,2024,"Jul"
-122.831,37.7578,207932,"Humpback Whale",1,37.7578,-122.831,2024,"Aug"
-122.681,37.71139,207933,"Humpback Whale",3,37.71139,-122.681,2024,"Jul"
-122.871,37.7478,207935,"Humpback Whale",1,37.7478,-122.871,2024,"Aug"
-122.893,37.7431,207936,"Humpback Whale",1,37.7431,-122.893,2024,"Aug"
-122.903,37.7409,207937,"Humpback Whale",1,37.7409,-122.903,2024,"Aug"
-122.988,37.711,207938,"Humpback Whale",1,37.711,-122.988,2024,"Aug"
-123.057,37.6828,207939,"Blue Whale",5,37.6828,-123.057,2024,"Aug"
-123.084,37.685,207941,"Fin Whale",1,37.685,-123.084,2024,"Aug"
-123.075,37.6784,207942,"Humpback Whale",1,37.6784,-123.075,2024,"Aug"
-122.637,37.7185,207943,"Humpback Whale",1,37.7185,-122.637,2024,"Jul"
-123.074,37.6235,207944,"Humpback Whale",1,37.6235,-123.074,2024,"Aug"
-123.054,37.5906,207945,"Fin Whale",1,37.5906,-123.054,2024,"Aug"
-123.054,37.5906,207946,"Humpback Whale",2,37.5906,-123.054,2024,"Aug"
-123.045,37.5985,207947,"Blue Whale",40,37.5985,-123.045,2024,"Aug"
-122.546,37.7627,207948,"Humpback Whale",1,37.7627,-122.546,2024,"Jul"
